program	nra	nra	unk_m	unk_f	his_m	his_f	ind_m	ind_f	asi_m	asi_f	blk_m	blk_f	pac_m	pac_f	wht_m	wht_f	two_m	two_f	tot_m	tot_f
Civil Engineering (B.S.)	3	1	1	0	3	0	0	0	3	0	0	0	0	0	31	6	0	0	48
Computer Engineering (B.S.)	0	0	1	0	0	1	0	0	1	0	1	0	0	0	4	0	0	0	8
Computer Science (B.S.)	6	4	8	0	2	0	0	0	8	1	0	0	0	0	33	4	0	0	66
Electrical Engineering (B.S.)	7	0	2	0	1	0	0	0	6	2	3	0	0	0	25	4	2	0	52
Environmental Engineering (B.S.)	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	0	0	11
Mechanical Engineering (B.S.)	6	0	0	0	3	0	0	0	6	0	2	0	1	1	37	3	0	0	59
