program	nra	nra	unk_m	unk_f	his_m	his_f	ind_m	ind_f	asi_m	asi_f	blk_m	blk_f	pac_m	pac_f	wht_m	wht_f	two_m	two_f	tot_m	tot_f
Civil Engineering (B.S.)	3	1	3	1	3	0	1	0	4	1	0	0	1	0	45	11	0	0	74
Computer Engineering (B.S.)	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	9
Computer Science (B.S.)	3	0	3	0	0	0	0	0	5	2	0	0	0	0	34	0	0	0	47
Electrical Engineering (B.S.)	22	4	6	0	1	0	0	0	4	1	4	0	1	0	26	1	0	0	70
Environmental Engineering (B.S.)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	6	0	0	12
Mechanical Engineering (B.S.)	8	0	5	0	0	0	1	0	4	0	1	0	0	0	31	1	0	0	51
